respID,qID,altID,obsID,price,quantity,material,setOptions,image,setOptions2
375,3,1,2995,20,50,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
375,3,2,2995,20,150,Eco,f,Ecof.jpg, a fork only.
375,3,3,2995,30,200,Plastic,fks,Plasticfks.jpg," a fork, a knife and a spoon."
375,4,1,2996,20,50,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
375,4,2,2996,25,150,Eco,f,Ecof.jpg, a fork only.
375,4,3,2996,20,200,Plastic,f,Plasticf.jpg, a fork only.
375,5,1,2997,25,50,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
375,5,2,2997,30,50,Eco,fk,Ecofk.jpg, a fork and a knife.
375,5,3,2997,30,50,Plastic,f,Plasticf.jpg, a fork only.
375,6,1,2998,25,200,Bamboo,f,Bamboof.jpg, a fork only.
375,6,2,2998,30,50,Eco,fk,Ecofk.jpg, a fork and a knife.
375,6,3,2998,25,200,Plastic,fks,Plasticfks.jpg," a fork, a knife and a spoon."
375,7,1,2999,20,200,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
375,7,2,2999,20,50,Eco,f,Ecof.jpg, a fork only.
375,7,3,2999,20,50,Plastic,fks,Plasticfks.jpg," a fork, a knife and a spoon."
375,8,1,3000,25,50,Bamboo,f,Bamboof.jpg, a fork only.
375,8,2,3000,30,50,Eco,f,Ecof.jpg, a fork only.
375,8,3,3000,25,150,Plastic,f,Plasticf.jpg, a fork only.
376,1,1,3001,30,150,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
376,1,2,3001,30,200,Eco,fk,Ecofk.jpg, a fork and a knife.
376,1,3,3001,25,50,Plastic,fk,Plasticfk.jpg, a fork and a knife.
376,2,1,3002,30,200,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
376,2,2,3002,30,50,Eco,f,Ecof.jpg, a fork only.
376,2,3,3002,30,50,Plastic,fk,Plasticfk.jpg, a fork and a knife.
376,3,1,3003,30,200,Bamboo,f,Bamboof.jpg, a fork only.
376,3,2,3003,20,150,Eco,f,Ecof.jpg, a fork only.
376,3,3,3003,30,50,Plastic,f,Plasticf.jpg, a fork only.
376,4,1,3004,25,50,Bamboo,f,Bamboof.jpg, a fork only.
376,4,2,3004,30,200,Eco,fk,Ecofk.jpg, a fork and a knife.
376,4,3,3004,20,50,Plastic,fks,Plasticfks.jpg," a fork, a knife and a spoon."
376,5,1,3005,20,150,Bamboo,f,Bamboof.jpg, a fork only.
376,5,2,3005,25,150,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
376,5,3,3005,30,50,Plastic,f,Plasticf.jpg, a fork only.
376,6,1,3006,25,50,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
376,6,2,3006,20,200,Eco,fk,Ecofk.jpg, a fork and a knife.
376,6,3,3006,25,150,Plastic,f,Plasticf.jpg, a fork only.
376,7,1,3007,25,200,Bamboo,f,Bamboof.jpg, a fork only.
376,7,2,3007,25,50,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
376,7,3,3007,25,150,Plastic,f,Plasticf.jpg, a fork only.
376,8,1,3008,25,50,Bamboo,f,Bamboof.jpg, a fork only.
376,8,2,3008,30,150,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
376,8,3,3008,20,150,Plastic,fk,Plasticfk.jpg, a fork and a knife.
377,1,1,3009,20,50,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
377,1,2,3009,25,150,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
377,1,3,3009,30,150,Plastic,fk,Plasticfk.jpg, a fork and a knife.
377,2,1,3010,30,200,Bamboo,f,Bamboof.jpg, a fork only.
377,2,2,3010,25,150,Eco,f,Ecof.jpg, a fork only.
377,2,3,3010,25,50,Plastic,fk,Plasticfk.jpg, a fork and a knife.
377,3,1,3011,25,50,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
377,3,2,3011,20,50,Eco,f,Ecof.jpg, a fork only.
377,3,3,3011,20,150,Plastic,fks,Plasticfks.jpg," a fork, a knife and a spoon."
377,4,1,3012,25,200,Bamboo,f,Bamboof.jpg, a fork only.
377,4,2,3012,30,150,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
377,4,3,3012,25,150,Plastic,f,Plasticf.jpg, a fork only.
377,5,1,3013,25,150,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
377,5,2,3013,25,200,Eco,fk,Ecofk.jpg, a fork and a knife.
377,5,3,3013,20,150,Plastic,fks,Plasticfks.jpg," a fork, a knife and a spoon."
377,6,1,3014,30,200,Bamboo,f,Bamboof.jpg, a fork only.
377,6,2,3014,25,150,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
377,6,3,3014,30,150,Plastic,fk,Plasticfk.jpg, a fork and a knife.
377,7,1,3015,20,200,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
377,7,2,3015,20,50,Eco,f,Ecof.jpg, a fork only.
377,7,3,3015,20,150,Plastic,fks,Plasticfks.jpg," a fork, a knife and a spoon."
377,8,1,3016,20,200,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
377,8,2,3016,20,200,Eco,fk,Ecofk.jpg, a fork and a knife.
377,8,3,3016,20,150,Plastic,fk,Plasticfk.jpg, a fork and a knife.
378,1,1,3017,20,50,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
378,1,2,3017,20,50,Eco,f,Ecof.jpg, a fork only.
378,1,3,3017,25,200,Plastic,f,Plasticf.jpg, a fork only.
378,2,1,3018,20,150,Bamboo,f,Bamboof.jpg, a fork only.
378,2,2,3018,30,50,Eco,f,Ecof.jpg, a fork only.
378,2,3,3018,20,150,Plastic,fk,Plasticfk.jpg, a fork and a knife.
378,3,1,3019,25,150,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
378,3,2,3019,25,50,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
378,3,3,3019,25,150,Plastic,f,Plasticf.jpg, a fork only.
378,4,1,3020,20,50,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
378,4,2,3020,30,50,Eco,fk,Ecofk.jpg, a fork and a knife.
378,4,3,3020,25,50,Plastic,fk,Plasticfk.jpg, a fork and a knife.
378,5,1,3021,20,50,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
378,5,2,3021,30,150,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
378,5,3,3021,20,150,Plastic,fk,Plasticfk.jpg, a fork and a knife.
378,6,1,3022,20,200,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
378,6,2,3022,20,200,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
378,6,3,3022,30,50,Plastic,f,Plasticf.jpg, a fork only.
378,7,1,3023,20,50,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
378,7,2,3023,20,50,Eco,f,Ecof.jpg, a fork only.
378,7,3,3023,20,150,Plastic,fks,Plasticfks.jpg," a fork, a knife and a spoon."
378,8,1,3024,30,150,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
378,8,2,3024,20,200,Eco,fk,Ecofk.jpg, a fork and a knife.
378,8,3,3024,20,50,Plastic,fks,Plasticfks.jpg," a fork, a knife and a spoon."
379,1,1,3025,30,200,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
379,1,2,3025,30,50,Eco,f,Ecof.jpg, a fork only.
379,1,3,3025,30,50,Plastic,fk,Plasticfk.jpg, a fork and a knife.
379,2,1,3026,30,200,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
379,2,2,3026,20,50,Eco,f,Ecof.jpg, a fork only.
379,2,3,3026,30,150,Plastic,fk,Plasticfk.jpg, a fork and a knife.
379,3,1,3027,30,200,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
379,3,2,3027,30,50,Eco,fk,Ecofk.jpg, a fork and a knife.
379,3,3,3027,25,50,Plastic,fk,Plasticfk.jpg, a fork and a knife.
379,4,1,3028,20,50,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
379,4,2,3028,30,200,Eco,fk,Ecofk.jpg, a fork and a knife.
379,4,3,3028,20,150,Plastic,fks,Plasticfks.jpg," a fork, a knife and a spoon."
379,5,1,3029,25,200,Bamboo,f,Bamboof.jpg, a fork only.
379,5,2,3029,30,50,Eco,f,Ecof.jpg, a fork only.
379,5,3,3029,25,150,Plastic,f,Plasticf.jpg, a fork only.
379,6,1,3030,30,150,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
379,6,2,3030,25,150,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
379,6,3,3030,25,50,Plastic,fk,Plasticfk.jpg, a fork and a knife.
379,7,1,3031,20,50,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
379,7,2,3031,20,150,Eco,f,Ecof.jpg, a fork only.
379,7,3,3031,20,150,Plastic,fks,Plasticfks.jpg," a fork, a knife and a spoon."
379,8,1,3032,25,50,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
379,8,2,3032,20,50,Eco,f,Ecof.jpg, a fork only.
379,8,3,3032,30,200,Plastic,fks,Plasticfks.jpg," a fork, a knife and a spoon."
380,1,1,3033,25,200,Bamboo,f,Bamboof.jpg, a fork only.
380,1,2,3033,20,50,Eco,f,Ecof.jpg, a fork only.
380,1,3,3033,25,50,Plastic,fk,Plasticfk.jpg, a fork and a knife.
380,2,1,3034,20,200,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
380,2,2,3034,20,200,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
380,2,3,3034,20,200,Plastic,f,Plasticf.jpg, a fork only.
380,3,1,3035,25,50,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
380,3,2,3035,30,200,Eco,fk,Ecofk.jpg, a fork and a knife.
380,3,3,3035,25,50,Plastic,fk,Plasticfk.jpg, a fork and a knife.
380,4,1,3036,30,200,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
380,4,2,3036,25,200,Eco,fk,Ecofk.jpg, a fork and a knife.
380,4,3,3036,20,200,Plastic,f,Plasticf.jpg, a fork only.
380,5,1,3037,20,50,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
380,5,2,3037,25,200,Eco,fk,Ecofk.jpg, a fork and a knife.
380,5,3,3037,30,150,Plastic,fk,Plasticfk.jpg, a fork and a knife.
380,6,1,3038,20,200,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
380,6,2,3038,25,150,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
380,6,3,3038,30,50,Plastic,f,Plasticf.jpg, a fork only.
380,7,1,3039,25,50,Bamboo,f,Bamboof.jpg, a fork only.
380,7,2,3039,20,200,Eco,fk,Ecofk.jpg, a fork and a knife.
380,7,3,3039,25,200,Plastic,f,Plasticf.jpg, a fork only.
380,8,1,3040,25,150,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
380,8,2,3040,25,150,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
380,8,3,3040,30,50,Plastic,f,Plasticf.jpg, a fork only.
381,1,1,3041,20,200,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
381,1,2,3041,30,50,Eco,f,Ecof.jpg, a fork only.
381,1,3,3041,25,200,Plastic,f,Plasticf.jpg, a fork only.
381,2,1,3042,20,200,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
381,2,2,3042,25,150,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
381,2,3,3042,30,200,Plastic,fks,Plasticfks.jpg," a fork, a knife and a spoon."
381,3,1,3043,30,150,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
381,3,2,3043,25,200,Eco,fk,Ecofk.jpg, a fork and a knife.
381,3,3,3043,20,150,Plastic,fks,Plasticfks.jpg," a fork, a knife and a spoon."
381,4,1,3044,30,200,Bamboo,f,Bamboof.jpg, a fork only.
381,4,2,3044,30,150,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
381,4,3,3044,25,150,Plastic,f,Plasticf.jpg, a fork only.
381,5,1,3045,25,150,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
381,5,2,3045,25,150,Eco,f,Ecof.jpg, a fork only.
381,5,3,3045,25,200,Plastic,f,Plasticf.jpg, a fork only.
381,6,1,3046,25,50,Bamboo,f,Bamboof.jpg, a fork only.
381,6,2,3046,20,50,Eco,f,Ecof.jpg, a fork only.
381,6,3,3046,25,50,Plastic,fk,Plasticfk.jpg, a fork and a knife.
381,7,1,3047,20,150,Bamboo,f,Bamboof.jpg, a fork only.
381,7,2,3047,30,50,Eco,f,Ecof.jpg, a fork only.
381,7,3,3047,20,200,Plastic,f,Plasticf.jpg, a fork only.
381,8,1,3048,30,200,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
381,8,2,3048,30,200,Eco,fk,Ecofk.jpg, a fork and a knife.
381,8,3,3048,20,200,Plastic,f,Plasticf.jpg, a fork only.
382,1,1,3049,25,50,Bamboo,f,Bamboof.jpg, a fork only.
382,1,2,3049,30,150,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
382,1,3,3049,30,50,Plastic,f,Plasticf.jpg, a fork only.
382,2,1,3050,30,200,Bamboo,f,Bamboof.jpg, a fork only.
382,2,2,3050,20,50,Eco,f,Ecof.jpg, a fork only.
382,2,3,3050,25,50,Plastic,fk,Plasticfk.jpg, a fork and a knife.
382,3,1,3051,25,50,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
382,3,2,3051,20,50,Eco,f,Ecof.jpg, a fork only.
382,3,3,3051,20,150,Plastic,fk,Plasticfk.jpg, a fork and a knife.
382,4,1,3052,20,50,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
382,4,2,3052,30,150,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
382,4,3,3052,20,150,Plastic,fk,Plasticfk.jpg, a fork and a knife.
382,5,1,3053,20,150,Bamboo,f,Bamboof.jpg, a fork only.
382,5,2,3053,25,150,Eco,f,Ecof.jpg, a fork only.
382,5,3,3053,30,50,Plastic,fk,Plasticfk.jpg, a fork and a knife.
382,6,1,3054,30,150,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
382,6,2,3054,20,200,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
382,6,3,3054,20,50,Plastic,fks,Plasticfks.jpg," a fork, a knife and a spoon."
382,7,1,3055,25,50,Bamboo,f,Bamboof.jpg, a fork only.
382,7,2,3055,25,150,Eco,f,Ecof.jpg, a fork only.
382,7,3,3055,25,150,Plastic,f,Plasticf.jpg, a fork only.
382,8,1,3056,30,150,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
382,8,2,3056,20,150,Eco,f,Ecof.jpg, a fork only.
382,8,3,3056,30,50,Plastic,f,Plasticf.jpg, a fork only.
383,1,1,3057,20,150,Bamboo,f,Bamboof.jpg, a fork only.
383,1,2,3057,20,150,Eco,f,Ecof.jpg, a fork only.
383,1,3,3057,25,150,Plastic,f,Plasticf.jpg, a fork only.
383,2,1,3058,20,150,Bamboo,f,Bamboof.jpg, a fork only.
383,2,2,3058,25,200,Eco,fk,Ecofk.jpg, a fork and a knife.
383,2,3,3058,20,150,Plastic,fk,Plasticfk.jpg, a fork and a knife.
383,3,1,3059,30,150,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
383,3,2,3059,20,200,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
383,3,3,3059,30,150,Plastic,fk,Plasticfk.jpg, a fork and a knife.
383,4,1,3060,25,50,Bamboo,f,Bamboof.jpg, a fork only.
383,4,2,3060,25,50,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
383,4,3,3060,20,50,Plastic,fks,Plasticfks.jpg," a fork, a knife and a spoon."
383,5,1,3061,20,200,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
383,5,2,3061,30,150,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
383,5,3,3061,25,200,Plastic,fks,Plasticfks.jpg," a fork, a knife and a spoon."
383,6,1,3062,25,50,Bamboo,f,Bamboof.jpg, a fork only.
383,6,2,3062,30,150,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
383,6,3,3062,30,50,Plastic,f,Plasticf.jpg, a fork only.
383,7,1,3063,20,50,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
383,7,2,3063,30,50,Eco,f,Ecof.jpg, a fork only.
383,7,3,3063,30,150,Plastic,fk,Plasticfk.jpg, a fork and a knife.
383,8,1,3064,20,50,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
383,8,2,3064,25,150,Eco,f,Ecof.jpg, a fork only.
383,8,3,3064,20,150,Plastic,fks,Plasticfks.jpg," a fork, a knife and a spoon."
384,1,1,3065,20,150,Bamboo,f,Bamboof.jpg, a fork only.
384,1,2,3065,20,50,Eco,f,Ecof.jpg, a fork only.
384,1,3,3065,20,50,Plastic,fks,Plasticfks.jpg," a fork, a knife and a spoon."
384,2,1,3066,25,50,Bamboo,f,Bamboof.jpg, a fork only.
384,2,2,3066,30,200,Eco,fk,Ecofk.jpg, a fork and a knife.
384,2,3,3066,25,150,Plastic,f,Plasticf.jpg, a fork only.
384,3,1,3067,20,200,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
384,3,2,3067,20,50,Eco,f,Ecof.jpg, a fork only.
384,3,3,3067,30,50,Plastic,fk,Plasticfk.jpg, a fork and a knife.
384,4,1,3068,25,50,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
384,4,2,3068,20,200,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
384,4,3,3068,20,150,Plastic,fk,Plasticfk.jpg, a fork and a knife.
384,5,1,3069,20,150,Bamboo,f,Bamboof.jpg, a fork only.
384,5,2,3069,30,50,Eco,f,Ecof.jpg, a fork only.
384,5,3,3069,25,200,Plastic,fks,Plasticfks.jpg," a fork, a knife and a spoon."
384,6,1,3070,25,150,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
384,6,2,3070,30,150,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
384,6,3,3070,30,150,Plastic,fk,Plasticfk.jpg, a fork and a knife.
384,7,1,3071,30,200,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
384,7,2,3071,20,200,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
384,7,3,3071,20,50,Plastic,fks,Plasticfks.jpg," a fork, a knife and a spoon."
384,8,1,3072,25,150,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
384,8,2,3072,20,200,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
384,8,3,3072,30,50,Plastic,fk,Plasticfk.jpg, a fork and a knife.
385,1,1,3073,30,200,Bamboo,f,Bamboof.jpg, a fork only.
385,1,2,3073,25,50,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
385,1,3,3073,30,50,Plastic,f,Plasticf.jpg, a fork only.
385,2,1,3074,25,50,Bamboo,f,Bamboof.jpg, a fork only.
385,2,2,3074,25,150,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
385,2,3,3074,30,50,Plastic,fk,Plasticfk.jpg, a fork and a knife.
385,3,1,3075,20,50,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
385,3,2,3075,20,200,Eco,fk,Ecofk.jpg, a fork and a knife.
385,3,3,3075,25,200,Plastic,f,Plasticf.jpg, a fork only.
385,4,1,3076,25,50,Bamboo,f,Bamboof.jpg, a fork only.
385,4,2,3076,25,150,Eco,f,Ecof.jpg, a fork only.
385,4,3,3076,25,200,Plastic,f,Plasticf.jpg, a fork only.
385,5,1,3077,30,200,Bamboo,f,Bamboof.jpg, a fork only.
385,5,2,3077,20,200,Eco,fk,Ecofk.jpg, a fork and a knife.
385,5,3,3077,25,50,Plastic,fk,Plasticfk.jpg, a fork and a knife.
385,6,1,3078,30,150,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
385,6,2,3078,20,50,Eco,f,Ecof.jpg, a fork only.
385,6,3,3078,25,50,Plastic,fk,Plasticfk.jpg, a fork and a knife.
385,7,1,3079,25,50,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
385,7,2,3079,30,200,Eco,fk,Ecofk.jpg, a fork and a knife.
385,7,3,3079,30,50,Plastic,fk,Plasticfk.jpg, a fork and a knife.
385,8,1,3080,30,150,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
385,8,2,3080,25,50,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
385,8,3,3080,25,200,Plastic,f,Plasticf.jpg, a fork only.
386,1,1,3081,20,50,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
386,1,2,3081,25,50,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
386,1,3,3081,30,50,Plastic,fk,Plasticfk.jpg, a fork and a knife.
386,2,1,3082,20,50,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
386,2,2,3082,30,50,Eco,fk,Ecofk.jpg, a fork and a knife.
386,2,3,3082,20,200,Plastic,f,Plasticf.jpg, a fork only.
386,3,1,3083,25,150,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
386,3,2,3083,30,50,Eco,fk,Ecofk.jpg, a fork and a knife.
386,3,3,3083,20,150,Plastic,fk,Plasticfk.jpg, a fork and a knife.
386,4,1,3084,30,150,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
386,4,2,3084,20,200,Eco,fk,Ecofk.jpg, a fork and a knife.
386,4,3,3084,20,200,Plastic,f,Plasticf.jpg, a fork only.
386,5,1,3085,20,50,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
386,5,2,3085,25,150,Eco,f,Ecof.jpg, a fork only.
386,5,3,3085,30,50,Plastic,fk,Plasticfk.jpg, a fork and a knife.
386,6,1,3086,30,200,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
386,6,2,3086,30,50,Eco,f,Ecof.jpg, a fork only.
386,6,3,3086,25,200,Plastic,fks,Plasticfks.jpg," a fork, a knife and a spoon."
386,7,1,3087,20,150,Bamboo,f,Bamboof.jpg, a fork only.
386,7,2,3087,20,50,Eco,f,Ecof.jpg, a fork only.
386,7,3,3087,25,200,Plastic,f,Plasticf.jpg, a fork only.
386,8,1,3088,30,150,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
386,8,2,3088,30,50,Eco,fk,Ecofk.jpg, a fork and a knife.
386,8,3,3088,30,50,Plastic,fk,Plasticfk.jpg, a fork and a knife.
387,1,1,3089,25,200,Bamboo,f,Bamboof.jpg, a fork only.
387,1,2,3089,25,50,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
387,1,3,3089,20,200,Plastic,f,Plasticf.jpg, a fork only.
387,2,1,3090,30,150,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
387,2,2,3090,20,200,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
387,2,3,3090,30,150,Plastic,fk,Plasticfk.jpg, a fork and a knife.
387,3,1,3091,30,200,Bamboo,f,Bamboof.jpg, a fork only.
387,3,2,3091,20,200,Eco,fk,Ecofk.jpg, a fork and a knife.
387,3,3,3091,30,150,Plastic,fk,Plasticfk.jpg, a fork and a knife.
387,4,1,3092,30,200,Bamboo,f,Bamboof.jpg, a fork only.
387,4,2,3092,25,150,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
387,4,3,3092,25,200,Plastic,fks,Plasticfks.jpg," a fork, a knife and a spoon."
387,5,1,3093,20,50,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
387,5,2,3093,30,150,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
387,5,3,3093,25,200,Plastic,f,Plasticf.jpg, a fork only.
387,6,1,3094,25,50,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
387,6,2,3094,25,150,Eco,f,Ecof.jpg, a fork only.
387,6,3,3094,30,50,Plastic,f,Plasticf.jpg, a fork only.
387,7,1,3095,20,50,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
387,7,2,3095,30,200,Eco,fk,Ecofk.jpg, a fork and a knife.
387,7,3,3095,30,200,Plastic,fks,Plasticfks.jpg," a fork, a knife and a spoon."
387,8,1,3096,25,50,Bamboo,f,Bamboof.jpg, a fork only.
387,8,2,3096,20,200,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
387,8,3,3096,20,200,Plastic,f,Plasticf.jpg, a fork only.
388,1,1,3097,25,200,Bamboo,f,Bamboof.jpg, a fork only.
388,1,2,3097,20,150,Eco,f,Ecof.jpg, a fork only.
388,1,3,3097,30,150,Plastic,fk,Plasticfk.jpg, a fork and a knife.
388,2,1,3098,25,50,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
388,2,2,3098,30,150,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
388,2,3,3098,20,150,Plastic,fk,Plasticfk.jpg, a fork and a knife.
388,3,1,3099,20,150,Bamboo,f,Bamboof.jpg, a fork only.
388,3,2,3099,20,150,Eco,f,Ecof.jpg, a fork only.
388,3,3,3099,20,150,Plastic,fk,Plasticfk.jpg, a fork and a knife.
388,4,1,3100,20,50,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
388,4,2,3100,20,50,Eco,f,Ecof.jpg, a fork only.
388,4,3,3100,25,150,Plastic,f,Plasticf.jpg, a fork only.
388,5,1,3101,20,50,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
388,5,2,3101,25,150,Eco,f,Ecof.jpg, a fork only.
388,5,3,3101,25,150,Plastic,f,Plasticf.jpg, a fork only.
388,6,1,3102,20,50,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
388,6,2,3102,20,200,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
388,6,3,3102,25,50,Plastic,fk,Plasticfk.jpg, a fork and a knife.
388,7,1,3103,25,150,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
388,7,2,3103,20,200,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
388,7,3,3103,30,50,Plastic,f,Plasticf.jpg, a fork only.
388,8,1,3104,25,50,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
388,8,2,3104,30,150,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
388,8,3,3104,25,50,Plastic,fk,Plasticfk.jpg, a fork and a knife.
389,1,1,3105,30,150,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
389,1,2,3105,20,50,Eco,f,Ecof.jpg, a fork only.
389,1,3,3105,20,50,Plastic,fks,Plasticfks.jpg," a fork, a knife and a spoon."
389,2,1,3106,30,150,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
389,2,2,3106,20,50,Eco,f,Ecof.jpg, a fork only.
389,2,3,3106,25,200,Plastic,fks,Plasticfks.jpg," a fork, a knife and a spoon."
389,3,1,3107,20,150,Bamboo,f,Bamboof.jpg, a fork only.
389,3,2,3107,20,200,Eco,fk,Ecofk.jpg, a fork and a knife.
389,3,3,3107,30,200,Plastic,fks,Plasticfks.jpg," a fork, a knife and a spoon."
389,4,1,3108,20,200,Bamboo,fk,Bamboofk.jpg, a fork and a knife.
389,4,2,3108,20,200,Eco,fk,Ecofk.jpg, a fork and a knife.
389,4,3,3108,30,50,Plastic,f,Plasticf.jpg, a fork only.
389,5,1,3109,30,150,Bamboo,fks,Bamboofks.jpg," a fork, a knife and a spoon."
389,5,2,3109,25,50,Eco,fks,Ecofks.jpg," a fork, a knife and a spoon."
389,5,3,3109,20,150,Plastic,fks,Plasticfks.jpg," a fork, a knife and a spoon."
389,6,1,3110,25,50,Bamboo,f,Bamboof.jpg, a fork only.
